sp_notation,determinand,n_observations
SW-5055GW01,3377,2
SW-5055GW01,3386,8
SW-5055GW01,3399,18
SW-5055GW01,3400,18
SW-5055GW01,3408,16
SW-5055GW01,3409,16
SW-5055GW01,3410,16
SW-5055GW01,3475,14
SW-5055GW01,3545,15
SW-5055GW01,3546,15
SW-5055GW01,3547,3
SW-5055GW01,3548,15
SW-5055GW01,3549,15
SW-5055GW01,3550,15
SW-5055GW01,3551,15
SW-5055GW01,3552,14
SW-5055GW01,3555,15
SW-5055GW01,3781,10
SW-5055GW01,3784,10
SW-5055GW01,3790,15
SW-5055GW01,3791,15
SW-5055GW01,3792,15
SW-5055GW01,3811,18
SW-5055GW01,3878,2
SW-5055GW01,3925,16
SW-5055GW01,3957,2
SW-5055GW01,3958,2
SW-5055GW01,3959,2
SW-5055GW01,3962,2
SW-5055GW01,3965,2
SW-5055GW01,4064,15
SW-5055GW01,4065,15
SW-5055GW01,4084,4
SW-5055GW01,4117,10
SW-5055GW01,4201,16
SW-5055GW01,4820,2
SW-5055GW01,4821,2
SW-5055GW01,4822,2
SW-5055GW01,4994,9
SW-5055GW01,5042,3
SW-5055GW01,5046,1
SW-5055GW01,5047,3
SW-5055GW01,5050,3
SW-5055GW01,5558,10
SW-5055GW01,5560,10
SW-5055GW01,5561,10
SW-5055GW01,5562,10
SW-5055GW01,5563,12
SW-5055GW01,5862,3
SW-5055GW01,5883,11
SW-5055GW01,5884,11
SW-5055GW01,6030,43
SW-5055GW01,6037,16
SW-5055GW01,6038,8
SW-5055GW01,6040,34
SW-5055GW01,6045,3
SW-5055GW01,6046,17
SW-5055GW01,6047,3
SW-5055GW01,6049,11
SW-5055GW01,6050,53
SW-5055GW01,6051,53
SW-5055GW01,6052,8
SW-5055GW01,6054,43
SW-5055GW01,6057,47
SW-5055GW01,6058,42
SW-5055GW01,6059,53
SW-5055GW01,6060,32
SW-5055GW01,6061,43
SW-5055GW01,6062,47
SW-5055GW01,6063,53
SW-5055GW01,6064,41
SW-5055GW01,6373,30
SW-5055GW01,6399,9
SW-5055GW01,6447,12
SW-5055GW01,6448,12
SW-5055GW01,6449,15
SW-5055GW01,6450,16
SW-5055GW01,6452,53
SW-5055GW01,6453,8
SW-5055GW01,6455,53
SW-5055GW01,6458,22
SW-5055GW01,6460,28
SW-5055GW01,6462,53
SW-5055GW01,6473,30
SW-5055GW01,6487,12
SW-5055GW01,6534,10
SW-5055GW01,6538,10
SW-5055GW01,6539,10
SW-5055GW01,6569,9
SW-5055GW01,6577,10
SW-5055GW01,6584,1
SW-5055GW01,6615,7
SW-5055GW01,6620,13
SW-5055GW01,6628,12
SW-5055GW01,6635,12
SW-5055GW01,6640,12
SW-5055GW01,6644,2
SW-5055GW01,6648,8
SW-5055GW01,6649,12
SW-5055GW01,6656,10
SW-5055GW01,6671,3
SW-5055GW01,6672,3
SW-5055GW01,6673,3
SW-5055GW01,6693,16
SW-5055GW01,6699,8
SW-5055GW01,6715,5
SW-5055GW01,6716,10
SW-5055GW01,6753,8
SW-5055GW01,6760,16
SW-5055GW01,6776,12
SW-5055GW01,6830,8
SW-5055GW01,6955,9
SW-5055GW01,6971,9
SW-5055GW01,6972,9
SW-5055GW01,6976,12
SW-5055GW01,6980,9
SW-5055GW01,6982,9
SW-5055GW01,6987,9
SW-5055GW01,7016,31
SW-5055GW01,7025,3
SW-5055GW01,7044,34
SW-5055GW01,7053,16
SW-5055GW01,7071,11
SW-5055GW01,7135,6
SW-5055GW01,7136,8
SW-5055GW01,7137,8
SW-5055GW01,7154,12
SW-5055GW01,7159,12
SW-5055GW01,7181,12
SW-5055GW01,7325,8
SW-5055GW01,7395,8
SW-5055GW01,7531,10
SW-5055GW01,7668,5
SW-5055GW01,7726,13
SW-5055GW01,7859,10
SW-5055GW01,7864,8
SW-5055GW01,8310,8
SW-5055GW01,8311,8
SW-5055GW01,8360,8
SW-5055GW01,8804,12
SW-5055GW01,8806,9
SW-5055GW01,8807,9
SW-5055GW01,8864,8
SW-5055GW01,8865,8
SW-5055GW01,8887,3
SW-5055GW01,8888,3
SW-5055GW01,8889,3
SW-5055GW01,8890,3
SW-5055GW01,8891,3
SW-5055GW01,8892,3
SW-5055GW01,8893,3
SW-5055GW01,8894,3
SW-5055GW01,8895,2
SW-5055GW01,8940,1
SW-5055GW01,8942,3
SW-5055GW01,8995,8
SW-5055GW01,8997,12
SW-5055GW01,8998,12
SW-5055GW01,8999,9
SW-5055GW01,9000,11
SW-5055GW01,9002,12
SW-5055GW01,9003,1
SW-5055GW01,9050,8
SW-5055GW01,9051,8
SW-5055GW01,9052,8
SW-5055GW01,9068,15
SW-5055GW01,9073,16
SW-5055GW01,9091,10
SW-5055GW01,9094,10
SW-5055GW01,9197,8
SW-5055GW01,9247,4
SW-5055GW01,9258,7
SW-5055GW01,9276,1
SW-5055GW01,9338,12
SW-5055GW01,9339,14
SW-5055GW01,9343,9
SW-5055GW01,9344,9
SW-5055GW01,9345,14
SW-5055GW01,9348,18
SW-5055GW01,9350,8
SW-5055GW01,9446,16
SW-5055GW01,9447,16
SW-5055GW01,9451,10
SW-5055GW01,9453,1
SW-5055GW01,9454,1
SW-5055GW01,9474,12
SW-5055GW01,9477,8
SW-5055GW01,9479,12
SW-5055GW01,9494,8
SW-5055GW01,9519,12
SW-5055GW01,9522,10
SW-5055GW01,9573,19
SW-5055GW01,9584,33
SW-5055GW01,9586,12
SW-5055GW01,9606,12
SW-5055GW01,9634,12
SW-5055GW01,9669,9
SW-5055GW01,9671,8
SW-5055GW01,9696,43
SW-5055GW01,9703,10
SW-5055GW01,9715,12
SW-5055GW01,9716,12
SW-5055GW01,9756,14
SW-5055GW01,9768,8
SW-5055GW01,9769,8
SW-5055GW01,9770,8
SW-5055GW01,9771,8
SW-5055GW01,9772,8
SW-5055GW01,9773,8
SW-5055GW01,9774,8
SW-5055GW01,9811,10
SW-5055GW01,9814,10
SW-5055GW01,9815,10
SW-5055GW01,9816,10
SW-5055GW01,9817,10
SW-5055GW01,9818,10
SW-5055GW01,9819,10
SW-5055GW01,9836,10
SW-5055GW01,9839,10
SW-5055GW01,9844,10
SW-5055GW01,9845,10
SW-5055GW01,9851,12
SW-5055GW01,9860,12
SW-5055GW01,9861,13
SW-5055GW01,9863,12
SW-5055GW01,9883,12
SW-5055GW01,9885,8
SW-5055GW01,9888,10
SW-5055GW01,9892,6
SW-5055GW01,9901,65
SW-5055GW01,9911,12
SW-5055GW01,9924,64
SW-5055GW01,9959,14
SW-5055GW01,9978,12
SW-5055GW01,9979,12
SW-5055GW01,9989,8
SW-5055GW01,9990,8
SW-5055GW07,0050,52
SW-5055GW07,0052,21
SW-5055GW07,0061,29
SW-5055GW07,0062,14
SW-5055GW07,0073,2
SW-5055GW07,0076,77
SW-5055GW07,0077,64
SW-5055GW07,0099,7
SW-5055GW07,0103,8
SW-5055GW07,0105,10
SW-5055GW07,0106,21
SW-5055GW07,0108,52
SW-5055GW07,0111,75
SW-5055GW07,0116,75
SW-5055GW07,0117,75
SW-5055GW07,0118,75
SW-5055GW07,0158,60
SW-5055GW07,0162,75
SW-5055GW07,0167,3
SW-5055GW07,0171,32
SW-5055GW07,0172,75
SW-5055GW07,0175,18
SW-5055GW07,0177,58
SW-5055GW07,0179,19
SW-5055GW07,0180,75
SW-5055GW07,0182,59
SW-5055GW07,0183,52
SW-5055GW07,0205,21
SW-5055GW07,0207,52
SW-5055GW07,0209,21
SW-5055GW07,0211,52
SW-5055GW07,0235,21
SW-5055GW07,0237,52
SW-5055GW07,0239,21
SW-5055GW07,0241,52
SW-5055GW07,0301,52
SW-5055GW07,0483,2
SW-5055GW07,0487,2
SW-5055GW07,0491,2
SW-5055GW07,0495,2
SW-5055GW07,0499,2
SW-5055GW07,0503,15
SW-5055GW07,0507,15
SW-5055GW07,0511,2
SW-5055GW07,0527,2
SW-5055GW07,0535,15
SW-5055GW07,0539,2
SW-5055GW07,0543,14
SW-5055GW07,0547,8
SW-5055GW07,0551,2
SW-5055GW07,0555,2
SW-5055GW07,0559,2
SW-5055GW07,0562,2
SW-5055GW07,0569,2
SW-5055GW07,0570,2
SW-5055GW07,0573,2
SW-5055GW07,0576,2
SW-5055GW07,0577,2
SW-5055GW07,0578,2
SW-5055GW07,0579,2
SW-5055GW07,0581,2
SW-5055GW07,0723,15
SW-5055GW07,1049,8
SW-5055GW07,1118,15
SW-5055GW07,1119,14
SW-5055GW07,1120,1
SW-5055GW07,1200,3
SW-5055GW07,2841,1
SW-5055GW07,2874,1
SW-5055GW07,2879,1
SW-5055GW07,2880,1
SW-5055GW07,2882,1
SW-5055GW07,2883,1
SW-5055GW07,2884,1
SW-5055GW07,2886,1
SW-5055GW07,2887,1
SW-5055GW07,2888,1
SW-5055GW07,2890,1
SW-5055GW07,2921,3
SW-5055GW07,2922,3
SW-5055GW07,2923,3
SW-5055GW07,2924,3
SW-5055GW07,2925,3
SW-5055GW07,2926,3
SW-5055GW07,2942,3
SW-5055GW07,2943,3
SW-5055GW07,2944,3
SW-5055GW07,2953,3
SW-5055GW07,2955,3
SW-5055GW07,2957,3
SW-5055GW07,2958,1
SW-5055GW07,2959,3
SW-5055GW07,2960,3
SW-5055GW07,2961,3
SW-5055GW07,2962,3
SW-5055GW07,2963,3
SW-5055GW07,2964,3
SW-5055GW07,2965,3
SW-5055GW07,2967,3
SW-5055GW07,2968,3
SW-5055GW07,2969,3
SW-5055GW07,2970,3
SW-5055GW07,2972,3
SW-5055GW07,2973,3
SW-5055GW07,2975,3
SW-5055GW07,2977,3
SW-5055GW07,2980,1
SW-5055GW07,2981,3
SW-5055GW07,2982,3
SW-5055GW07,2983,3
SW-5055GW07,2984,3
SW-5055GW07,2985,1
SW-5055GW07,2986,1
SW-5055GW07,2987,3
SW-5055GW07,2988,3
SW-5055GW07,2989,3
SW-5055GW07,2990,3
SW-5055GW07,2991,3
SW-5055GW07,2993,3
SW-5055GW07,2994,1
SW-5055GW07,2995,3
SW-5055GW07,3001,15
SW-5055GW07,3002,15
SW-5055GW07,3004,14
SW-5055GW07,3009,15
SW-5055GW07,3086,12
SW-5055GW07,3113,1
SW-5055GW07,3117,19
SW-5055GW07,3118,19
SW-5055GW07,3119,2
SW-5055GW07,3130,14
SW-5055GW07,3164,52
SW-5055GW07,3169,68
SW-5055GW07,3267,16
SW-5055GW07,3268,8
SW-5055GW07,3269,8
SW-5055GW07,3272,8
SW-5055GW07,3282,8
SW-5055GW07,3283,8
SW-5055GW07,3290,3
SW-5055GW07,3292,8
SW-5055GW07,3328,8
SW-5055GW07,3334,8
SW-5055GW07,3341,8
SW-5055GW07,3373,8
SW-5055GW07,3377,5
SW-5055GW07,3386,15
SW-5055GW07,3399,19
SW-5055GW07,3400,19
SW-5055GW07,3408,21
SW-5055GW07,3409,21
SW-5055GW07,3410,21
SW-5055GW07,3475,16
SW-5055GW07,3545,16
SW-5055GW07,3546,16
SW-5055GW07,3547,8
SW-5055GW07,3548,16
SW-5055GW07,3549,16
SW-5055GW07,3550,16
SW-5055GW07,3551,16
SW-5055GW07,3552,15
SW-5055GW07,3555,16
SW-5055GW07,3781,8
SW-5055GW07,3784,8
SW-5055GW07,3790,16
SW-5055GW07,3791,16
SW-5055GW07,3792,16
SW-5055GW07,3811,19
SW-5055GW07,3878,5
SW-5055GW07,3925,19
SW-5055GW07,4064,16
SW-5055GW07,4065,16
SW-5055GW07,4084,1
SW-5055GW07,4117,8
SW-5055GW07,4201,21
SW-5055GW07,4820,5
SW-5055GW07,4821,5
SW-5055GW07,4822,5
SW-5055GW07,4994,11
SW-5055GW07,5042,8
SW-5055GW07,5046,2
SW-5055GW07,5047,8
SW-5055GW07,5050,8
SW-5055GW07,5446,1
SW-5055GW07,5563,15
SW-5055GW07,5883,10
SW-5055GW07,5884,11
SW-5055GW07,6030,43
SW-5055GW07,6037,21
SW-5055GW07,6038,23
SW-5055GW07,6040,35
SW-5055GW07,6045,8
SW-5055GW07,6046,10
SW-5055GW07,6047,8
SW-5055GW07,6049,10
SW-5055GW07,6050,52
SW-5055GW07,6051,52
SW-5055GW07,6052,23
SW-5055GW07,6054,43
SW-5055GW07,6057,52
SW-5055GW07,6058,42
SW-5055GW07,6059,52
SW-5055GW07,6060,33
SW-5055GW07,6061,43
SW-5055GW07,6062,52
SW-5055GW07,6063,52
SW-5055GW07,6064,47
SW-5055GW07,6373,31
SW-5055GW07,6447,15
SW-5055GW07,6448,15
SW-5055GW07,6449,15
SW-5055GW07,6450,21
SW-5055GW07,6452,52
SW-5055GW07,6453,23
SW-5055GW07,6455,52
SW-5055GW07,6458,26
SW-5055GW07,6460,26
SW-5055GW07,6462,52
SW-5055GW07,6473,31
SW-5055GW07,6487,15
SW-5055GW07,6534,7
SW-5055GW07,6538,8
SW-5055GW07,6539,8
SW-5055GW07,6615,2
SW-5055GW07,6620,15
SW-5055GW07,6628,15
SW-5055GW07,6635,15
SW-5055GW07,6640,15
SW-5055GW07,6648,2
SW-5055GW07,6649,14
SW-5055GW07,6656,8
SW-5055GW07,6671,8
SW-5055GW07,6672,8
SW-5055GW07,6673,8
SW-5055GW07,6693,21
SW-5055GW07,6699,23
SW-5055GW07,6715,3
SW-5055GW07,6716,8
SW-5055GW07,6760,19
SW-5055GW07,6776,14
SW-5055GW07,6830,23
SW-5055GW07,6955,14
SW-5055GW07,6971,14
SW-5055GW07,6972,14
SW-5055GW07,6976,15
SW-5055GW07,6980,14
SW-5055GW07,6987,14
SW-5055GW07,7016,32
SW-5055GW07,7025,8
SW-5055GW07,7044,39
SW-5055GW07,7053,19
SW-5055GW07,7071,11
SW-5055GW07,7136,23
SW-5055GW07,7137,23
SW-5055GW07,7154,15
SW-5055GW07,7159,15
SW-5055GW07,7181,15
SW-5055GW07,7531,8
SW-5055GW07,7562,1
SW-5055GW07,7726,16
SW-5055GW07,7859,17
SW-5055GW07,8804,15
SW-5055GW07,8806,14
SW-5055GW07,8807,14
SW-5055GW07,8864,2
SW-5055GW07,8865,2
SW-5055GW07,8887,3
SW-5055GW07,8888,3
SW-5055GW07,8889,3
SW-5055GW07,8890,3
SW-5055GW07,8891,3
SW-5055GW07,8892,3
SW-5055GW07,8893,3
SW-5055GW07,8894,3
SW-5055GW07,8895,3
SW-5055GW07,8896,1
SW-5055GW07,8995,2
SW-5055GW07,8997,15
SW-5055GW07,8998,15
SW-5055GW07,8999,12
SW-5055GW07,9000,15
SW-5055GW07,9002,15
SW-5055GW07,9050,2
SW-5055GW07,9051,2
SW-5055GW07,9052,2
SW-5055GW07,9068,16
SW-5055GW07,9073,19
SW-5055GW07,9197,2
SW-5055GW07,9247,3
SW-5055GW07,9258,2
SW-5055GW07,9338,15
SW-5055GW07,9339,17
SW-5055GW07,9341,2
SW-5055GW07,9342,2
SW-5055GW07,9343,14
SW-5055GW07,9344,13
SW-5055GW07,9345,17
SW-5055GW07,9348,19
SW-5055GW07,9350,2
SW-5055GW07,9446,21
SW-5055GW07,9447,21
SW-5055GW07,9472,1
SW-5055GW07,9474,15
SW-5055GW07,9477,2
SW-5055GW07,9479,15
SW-5055GW07,9494,2
SW-5055GW07,9519,15
SW-5055GW07,9573,20
SW-5055GW07,9584,41
SW-5055GW07,9586,15
SW-5055GW07,9606,15
SW-5055GW07,9634,15
SW-5055GW07,9669,1
SW-5055GW07,9696,43
SW-5055GW07,9715,15
SW-5055GW07,9716,14
SW-5055GW07,9756,17
SW-5055GW07,9768,2
SW-5055GW07,9769,2
SW-5055GW07,9770,2
SW-5055GW07,9771,2
SW-5055GW07,9772,2
SW-5055GW07,9773,2
SW-5055GW07,9774,2
SW-5055GW07,9811,8
SW-5055GW07,9836,8
SW-5055GW07,9839,8
SW-5055GW07,9844,8
SW-5055GW07,9845,8
SW-5055GW07,9851,15
SW-5055GW07,9860,15
SW-5055GW07,9861,17
SW-5055GW07,9862,2
SW-5055GW07,9863,14
SW-5055GW07,9883,15
SW-5055GW07,9885,23
SW-5055GW07,9888,8
SW-5055GW07,9892,1
SW-5055GW07,9901,77
SW-5055GW07,9911,15
SW-5055GW07,9924,77
SW-5055GW07,9952,1
SW-5055GW07,9959,14
SW-5055GW07,9978,15
SW-5055GW07,9979,14
SW-5055GW07,9989,2
SW-5055GW07,9990,2
SW-5055GW08,0050,33
SW-5055GW08,0052,14
SW-5055GW08,0061,19
SW-5055GW08,0062,10
SW-5055GW08,0073,15
SW-5055GW08,0076,42
SW-5055GW08,0077,32
SW-5055GW08,0099,6
SW-5055GW08,0103,8
SW-5055GW08,0105,10
SW-5055GW08,0106,14
SW-5055GW08,0108,33
SW-5055GW08,0111,40
SW-5055GW08,0116,40
SW-5055GW08,0117,40
SW-5055GW08,0118,40
SW-5055GW08,0158,34
SW-5055GW08,0162,40
SW-5055GW08,0167,3
SW-5055GW08,0171,21
SW-5055GW08,0172,40
SW-5055GW08,0175,18
SW-5055GW08,0177,33
SW-5055GW08,0179,14
SW-5055GW08,0180,40
SW-5055GW08,0182,34
SW-5055GW08,0183,33
SW-5055GW08,0205,14
SW-5055GW08,0207,33
SW-5055GW08,0209,14
SW-5055GW08,0211,33
SW-5055GW08,0235,14
SW-5055GW08,0237,33
SW-5055GW08,0239,14
SW-5055GW08,0241,33
SW-5055GW08,0301,28
SW-5055GW08,0483,18
SW-5055GW08,0487,18
SW-5055GW08,0491,17
SW-5055GW08,0495,17
SW-5055GW08,0499,18
SW-5055GW08,0503,17
SW-5055GW08,0507,17
SW-5055GW08,0511,17
SW-5055GW08,0527,18
SW-5055GW08,0535,17
SW-5055GW08,0539,18
SW-5055GW08,0543,17
SW-5055GW08,0547,10
SW-5055GW08,0551,18
SW-5055GW08,0555,18
SW-5055GW08,0559,18
SW-5055GW08,0562,17
SW-5055GW08,0569,17
SW-5055GW08,0570,17
SW-5055GW08,0573,17
SW-5055GW08,0576,18
SW-5055GW08,0577,17
SW-5055GW08,0578,17
SW-5055GW08,0579,17
SW-5055GW08,0581,17
SW-5055GW08,0723,17
SW-5055GW08,1049,8
SW-5055GW08,1118,17
SW-5055GW08,1119,17
SW-5055GW08,1120,4
SW-5055GW08,1200,3
SW-5055GW08,2921,2
SW-5055GW08,2922,2
SW-5055GW08,2923,2
SW-5055GW08,2924,2
SW-5055GW08,2925,2
SW-5055GW08,2926,2
SW-5055GW08,2942,2
SW-5055GW08,2943,2
SW-5055GW08,2944,2
SW-5055GW08,2953,3
SW-5055GW08,2955,2
SW-5055GW08,2956,1
SW-5055GW08,2957,3
SW-5055GW08,2959,3
SW-5055GW08,2960,3
SW-5055GW08,2961,3
SW-5055GW08,2962,3
SW-5055GW08,2963,3
SW-5055GW08,2964,3
SW-5055GW08,2965,3
SW-5055GW08,2966,1
SW-5055GW08,2967,3
SW-5055GW08,2968,3
SW-5055GW08,2969,3
SW-5055GW08,2970,3
SW-5055GW08,2972,3
SW-5055GW08,2973,3
SW-5055GW08,2975,3
SW-5055GW08,2977,3
SW-5055GW08,2980,1
SW-5055GW08,2981,3
SW-5055GW08,2982,3
SW-5055GW08,2983,3
SW-5055GW08,2984,3
SW-5055GW08,2987,3
SW-5055GW08,2988,3
SW-5055GW08,2989,3
SW-5055GW08,2990,3
SW-5055GW08,2991,3
SW-5055GW08,2993,3
SW-5055GW08,2995,3
SW-5055GW08,3001,17
SW-5055GW08,3002,17
SW-5055GW08,3004,14
SW-5055GW08,3009,16
SW-5055GW08,3086,13
SW-5055GW08,3113,13
SW-5055GW08,3117,20
SW-5055GW08,3118,20
SW-5055GW08,3119,18
SW-5055GW08,3130,14
SW-5055GW08,3164,33
SW-5055GW08,3169,38
SW-5055GW08,3267,10
SW-5055GW08,3268,8
SW-5055GW08,3269,8
SW-5055GW08,3272,8
SW-5055GW08,3282,8
SW-5055GW08,3283,8
SW-5055GW08,3290,3
SW-5055GW08,3292,8
SW-5055GW08,3328,8
SW-5055GW08,3334,8
SW-5055GW08,3341,8
SW-5055GW08,3373,8
SW-5055GW08,3377,2
SW-5055GW08,3386,9
SW-5055GW08,3399,20
SW-5055GW08,3400,20
SW-5055GW08,3408,14
SW-5055GW08,3409,14
SW-5055GW08,3410,14
SW-5055GW08,3475,17
SW-5055GW08,3545,16
SW-5055GW08,3546,16
SW-5055GW08,3547,8
SW-5055GW08,3548,16
SW-5055GW08,3549,16
SW-5055GW08,3550,16
SW-5055GW08,3551,16
SW-5055GW08,3552,15
SW-5055GW08,3555,16
SW-5055GW08,3781,8
SW-5055GW08,3784,8
SW-5055GW08,3790,16
SW-5055GW08,3791,16
SW-5055GW08,3792,16
SW-5055GW08,3811,20
SW-5055GW08,3878,2
SW-5055GW08,3925,20
SW-5055GW08,4064,16
SW-5055GW08,4065,16
SW-5055GW08,4084,1
SW-5055GW08,4117,8
SW-5055GW08,4201,14
SW-5055GW08,4820,2
SW-5055GW08,4821,2
SW-5055GW08,4822,2
SW-5055GW08,4994,11
SW-5055GW08,5042,8
SW-5055GW08,5046,2
SW-5055GW08,5047,8
SW-5055GW08,5050,8
SW-5055GW08,5446,5
SW-5055GW08,5563,16
SW-5055GW08,5862,7
SW-5055GW08,5883,5
SW-5055GW08,5884,5
SW-5055GW08,6030,24
SW-5055GW08,6037,14
SW-5055GW08,6038,5
SW-5055GW08,6040,17
SW-5055GW08,6045,8
SW-5055GW08,6046,10
SW-5055GW08,6047,8
SW-5055GW08,6049,10
SW-5055GW08,6050,33
SW-5055GW08,6051,33
SW-5055GW08,6052,5
SW-5055GW08,6054,24
SW-5055GW08,6057,33
SW-5055GW08,6058,23
SW-5055GW08,6059,33
SW-5055GW08,6060,16
SW-5055GW08,6061,24
SW-5055GW08,6062,33
SW-5055GW08,6063,33
SW-5055GW08,6064,28
SW-5055GW08,6373,15
SW-5055GW08,6447,16
SW-5055GW08,6448,17
SW-5055GW08,6449,16
SW-5055GW08,6450,14
SW-5055GW08,6452,33
SW-5055GW08,6453,5
SW-5055GW08,6455,33
SW-5055GW08,6458,19
SW-5055GW08,6460,19
SW-5055GW08,6462,33
SW-5055GW08,6473,15
SW-5055GW08,6487,16
SW-5055GW08,6534,7
SW-5055GW08,6538,8
SW-5055GW08,6539,8
SW-5055GW08,6615,14
SW-5055GW08,6620,15
SW-5055GW08,6628,17
SW-5055GW08,6635,16
SW-5055GW08,6640,17
SW-5055GW08,6648,18
SW-5055GW08,6649,17
SW-5055GW08,6656,8
SW-5055GW08,6671,8
SW-5055GW08,6672,8
SW-5055GW08,6673,8
SW-5055GW08,6693,14
SW-5055GW08,6699,5
SW-5055GW08,6715,3
SW-5055GW08,6716,8
SW-5055GW08,6760,20
SW-5055GW08,6776,16
SW-5055GW08,6830,5
SW-5055GW08,6955,14
SW-5055GW08,6971,14
SW-5055GW08,6972,14
SW-5055GW08,6976,17
SW-5055GW08,6980,14
SW-5055GW08,6987,14
SW-5055GW08,7016,21
SW-5055GW08,7025,8
SW-5055GW08,7044,24
SW-5055GW08,7053,20
SW-5055GW08,7071,13
SW-5055GW08,7135,11
SW-5055GW08,7136,5
SW-5055GW08,7137,5
SW-5055GW08,7154,17
SW-5055GW08,7159,16
SW-5055GW08,7181,17
SW-5055GW08,7299,2
SW-5055GW08,7531,8
SW-5055GW08,7562,2
SW-5055GW08,7668,1
SW-5055GW08,7726,16
SW-5055GW08,7859,10
SW-5055GW08,8804,17
SW-5055GW08,8806,14
SW-5055GW08,8807,14
SW-5055GW08,8864,17
SW-5055GW08,8865,17
SW-5055GW08,8887,3
SW-5055GW08,8888,3
SW-5055GW08,8889,3
SW-5055GW08,8890,3
SW-5055GW08,8891,3
SW-5055GW08,8892,3
SW-5055GW08,8893,3
SW-5055GW08,8894,3
SW-5055GW08,8895,2
SW-5055GW08,8896,4
SW-5055GW08,8942,7
SW-5055GW08,8995,17
SW-5055GW08,8997,17
SW-5055GW08,8998,16
SW-5055GW08,8999,13
SW-5055GW08,9000,17
SW-5055GW08,9002,17
SW-5055GW08,9050,18
SW-5055GW08,9051,17
SW-5055GW08,9052,17
SW-5055GW08,9068,16
SW-5055GW08,9073,20
SW-5055GW08,9197,17
SW-5055GW08,9247,3
SW-5055GW08,9258,16
SW-5055GW08,9338,17
SW-5055GW08,9339,18
SW-5055GW08,9341,15
SW-5055GW08,9342,15
SW-5055GW08,9343,14
SW-5055GW08,9344,13
SW-5055GW08,9345,18
SW-5055GW08,9348,20
SW-5055GW08,9350,18
SW-5055GW08,9446,14
SW-5055GW08,9447,14
SW-5055GW08,9472,4
SW-5055GW08,9474,17
SW-5055GW08,9477,17
SW-5055GW08,9479,17
SW-5055GW08,9494,18
SW-5055GW08,9519,16
SW-5055GW08,9573,10
SW-5055GW08,9584,22
SW-5055GW08,9586,16
SW-5055GW08,9606,16
SW-5055GW08,9634,17
SW-5055GW08,9669,1
SW-5055GW08,9696,24
SW-5055GW08,9715,17
SW-5055GW08,9716,17
SW-5055GW08,9756,18
SW-5055GW08,9768,18
SW-5055GW08,9769,17
SW-5055GW08,9770,18
SW-5055GW08,9771,18
SW-5055GW08,9772,17
SW-5055GW08,9773,17
SW-5055GW08,9774,17
SW-5055GW08,9811,8
SW-5055GW08,9836,8
SW-5055GW08,9839,8
SW-5055GW08,9844,8
SW-5055GW08,9845,8
SW-5055GW08,9851,16
SW-5055GW08,9860,17
SW-5055GW08,9861,18
SW-5055GW08,9862,8
SW-5055GW08,9863,16
SW-5055GW08,9883,15
SW-5055GW08,9885,5
SW-5055GW08,9888,8
SW-5055GW08,9892,13
SW-5055GW08,9901,42
SW-5055GW08,9911,17
SW-5055GW08,9924,41
SW-5055GW08,9952,1
SW-5055GW08,9959,16
SW-5055GW08,9978,17
SW-5055GW08,9979,17
SW-5055GW08,9989,18
SW-5055GW08,9990,17
SW-50569999,0050,1
SW-50569999,0061,8
SW-50569999,0062,1
SW-50569999,0076,12
SW-50569999,0077,3
SW-50569999,0085,19
SW-50569999,0092,8
SW-50569999,0108,1
SW-50569999,0111,20
SW-50569999,0116,18
SW-50569999,0117,5
SW-50569999,0118,11
SW-50569999,0119,4
SW-50569999,0135,15
SW-50569999,0158,1
SW-50569999,0162,1
SW-50569999,0171,1
SW-50569999,0172,20
SW-50569999,0177,1
SW-50569999,0180,18
SW-50569999,0182,1
SW-50569999,0183,1
SW-50569999,0207,1
SW-50569999,0211,1
SW-50569999,0237,1
SW-50569999,0241,1
SW-50569999,0301,1
SW-50569999,0664,1
SW-50569999,3028,4
SW-50569999,3117,1
SW-50569999,3118,1
SW-50569999,3164,1
SW-50569999,3169,1
SW-50569999,3267,1
SW-50569999,3399,1
SW-50569999,3400,1
SW-50569999,3533,4
SW-50569999,3537,4
SW-50569999,3703,4
SW-50569999,3811,1
SW-50569999,3925,1
SW-50569999,6030,1
SW-50569999,6050,1
SW-50569999,6051,1
SW-50569999,6054,1
SW-50569999,6057,1
SW-50569999,6058,1
SW-50569999,6059,1
SW-50569999,6061,1
SW-50569999,6062,1
SW-50569999,6063,1
SW-50569999,6064,1
SW-50569999,6396,4
SW-50569999,6452,1
SW-50569999,6455,1
SW-50569999,6462,1
SW-50569999,6515,4
SW-50569999,6760,1
SW-50569999,7016,1
SW-50569999,7053,1
SW-50569999,7434,12
SW-50569999,9073,1
SW-50569999,9247,1
SW-50569999,9339,1
SW-50569999,9345,1
SW-50569999,9348,1
SW-50569999,9696,1
SW-50569999,9756,1
SW-50569999,9861,1
SW-50569999,9901,12
SW-50569999,9924,5
SW-5056GW05,0050,47
SW-5056GW05,0052,21
SW-5056GW05,0061,52
SW-5056GW05,0062,7
SW-5056GW05,0073,15
SW-5056GW05,0076,74
SW-5056GW05,0077,67
SW-5056GW05,0099,2
SW-5056GW05,0103,8
SW-5056GW05,0105,7
SW-5056GW05,0106,21
SW-5056GW05,0108,47
SW-5056GW05,0111,73
SW-5056GW05,0116,73
SW-5056GW05,0117,73
